Unique Form ID,Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
121,ADM1A,Claim form (Admiralty claim),HMCTS,Form,English,02/2013,adm1a-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
122,ADM1C,Notes for defendant on replying to an admiralty claim form,HMCTS,Notes,English,02/2013,adm1c-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
123,ADM1C,Nodiadau I'r diffynnydd ar ymateb i ffurflen hawlio'r Morlys / Notes for defendant on replying to an admiralty claim form,HMCTS,Notes,Welsh / Bilingual,10/2008,adm1c-bil.pdf,PDF,Formfinder,#N/A,,,,,,,,,,,,,
124,ADM2,Acknowledgment of Service (Admiralty claim),HMCTS,Form,English,04/2006,adm2-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
125,ADM2,Cydnabyddiad Cyflwyno (hawliad Morlys),HMCTS,Form,Welsh,04/2006,adm2-cym.pdf,PDF,Formfinder,Morlys,,,,,,,,,,,,,
126,ADM20,Defendant's claim in a limitation claim,HMCTS,Form,English,03/2002,adm20-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
127,ADM21,Declaration as to inability of a defendant to file and serve statement of case under a decree of limitation,HMCTS,Form,English,03/2002,adm21-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
128,ADM3,Collision statement of case,HMCTS,Form,English,03/2002,adm3-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
129,ADM4,Application and undertaking for arrest and custody,HMCTS,Form,English,03/2002,adm4-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
130,ADM5,Declaration in support of applicationfor warrant of arrest,HMCTS,Form,English,03/2002,adm5-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
131,ADM6,Notice to Consular Officer of intention to apply for warrant of arrest,HMCTS,Form,English,03/2002,adm6-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
132,ADM7,Request for caution against arrest,HMCTS,Form,English,11/2008,adm7-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
133,ADM9,Warrant of Arrest,HMCTS,Form,English,11/2008,adm9-eng.pdf,PDF,Formfinder,Admiralty,,,,,,,,,,,,,
134,Adult Deed Poll Pack,"Deed Poll pack for adults. This pack includes the following files - LOC019, LOC020, LOC021 and LOC025",HMCTS,Form,English,06/2015,adult-deed-poll-pack-eng.zip,ZIP,Formfinder,Deed Poll,,,,,,,,,,,,,
135,AE Canllaw,Canllawiau i GyFLogwyr i Ddeddf Atafaelu Enillion 1971,HMCTS,Leaflet,Welsh,07/2004,ae-canllaw-cym.pdf,PDF,Formfinder,Atafaelu Enillion,,,,,,,,,,,,,
136,AE Faq,Gorchmynion Atafaelu enillion gogyfer a dirwyon troseddol Peilot Cenedlaethol mis Ebrill 2004,HMCTS,Guidance,Welsh,07/2004,ae-faq-cym.pdf,PDF,Formfinder,Atafaelu Enillion,,,,,,,,,,,,,
137,AJ20,Siarter Llysoedd - Y Llysoedd Sifil,HMCTS,Leaflet,Welsh,11/2006,aj20-cym.pdf,PDF,Formfinder,Siarter y llysoedd,,,,,,,,,,,,,
138,AJ22,Courts charter - The Royal Courts of Justice,HMCTS,Leaflet,English,10/2008,aj22-eng.pdf,PDF,Formfinder,Courts Charter,,,,,,,,,,,,,
139,AJ24,Courts charter - The Probate Service,HMCTS,Leaflet,English,11/2007,aj24-eng.pdf,PDF,Formfinder,Courts Charter,,,,,,,,,,,,,
140,AJ24,Siarter Llysoedd - Y Gwasanaeth Profiant,HMCTS,Leaflet,Welsh,11/2007,aj24-cym.pdf,PDF,Formfinder,Siarter y llysoedd,,,,,,,,,,,,,
141,AJ25,Siarter Llysoedd - Llysoedd Teulu,HMCTS,Leaflet,Welsh,12/2006,aj25-cym.pdf,PDF,Formfinder,Siarter y llysoedd,,,,,,,,,,,,,
142,AJ26,Courts charter - Magistrates' Courts,HMCTS,Leaflet,English,11/2006,aj26-eng.pdf,PDF,Formfinder,Courts Charter,,,,,,,,,,,,,
143,AJ26,Siarter Llysoedd - Y Llys Ynadon,HMCTS,Leaflet,Welsh,11/2006,aj26-cym.pdf,PDF,Formfinder,Siarter y llysoedd,,,,,,,,,,,,,
144,Allowances,Allowances,HMCTS,Leaflet,English,05/2011,allowances-eng.pdf,PDF,Formfinder,Jury Service,,,,,,,,,,,,,
145,Application for anonymity (IAT),Application for anonymity (IAT),HMCTS,Form,English,08/2012,application-for-anonymity-(iat)-eng.doc,DOC,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
146,Application for anonymity (UTIAC),Application for anonymity (UTIAC),HMCTS,Form,English,12/2010,application-for-anonymity-(utiac)-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
147,Application for anonymity (UTIAC),Application for anonymity (UTIAC),HMCTS,Form,English,12/2010,application-for-anonymity-(utiac)-eng.doc,DOC,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
148,Application for anonymity notes (IAT),Application for anonymity guidance notes (IAT),HMCTS,Guidance,English,08/2012,application-for-anonymity-notes-(iat)-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
149,Application for anonymity notes (UTIAC),Application for anonymity - Guidance Notes (UTIAC),HMCTS,Guidance,English,11/2013,application-for-anonymity-notes-(utiac)-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),,,,,,,,,,,,,
150,Attachment of Earnings Orders for criminal fines National Pilot April 2004,Attachment of Earnings Orders for criminal fines national pilot (April 2004),HMCTS,Leaflet,English,06/2004,attachment-of-earnings-orders-for-criminal-fines-national-pilot-april-2004-eng.pdf,PDF,Formfinder,County Court,,,,,,,,,,,,,
151,B1,Application to be released on bail,HMCTS,Form,English,10/2014,b1-eng.doc,DOC,Formfinder,Immigration and Asylum Tribunal,,,,,,,,,,,,,
152,Bank 1,Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable immediately,HMCTS,Form,English,04/2017,bank-1-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
153,Bank 2,Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable at a future date,HMCTS,Form,English,04/2017,bank-2-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
154,Bank 3,Creditor's bankruptcy petition where execution or other process on a judgment has been returned in whole or part,HMCTS,Form,English,04/2017,bank-3-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
155,Bank 4,Bankruptcy petition for default in connection with voluntary arrangement,HMCTS,Form,English,04/2017,bank-4-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
156,Bank 5,Verification of the petition,HMCTS,Form,English,04/2017,bank-5-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
157,Bank 6,Debtor's notice of opposition to petition,HMCTS,Form,English,04/2017,bank-6-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
158,Bank 7,Notice of persons intending to appear,HMCTS,Form,English,04/2017,bank-7-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
159,Bank 8,List of appearances,HMCTS,Form,English,04/2017,bank-8-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,,,,,,,,,,,,,
160,Bill of costs (SCCO),Information for clients enquiring about how to have their solicitor's bill of costs assessed - Senior Courts Costs Office,HMCTS,Leaflet,English,06/2012,bill-of-costs-(scco)-eng.pdf,PDF,Formfinder,Court Costs - Other,,,,,,,,,,,,,
161,C(PRA1),Parental Responsibility Agreement,HMCTS,Form,English,08/2014,c(pra1)-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
162,C(PRA1),Cytundeb Cyfrifoldeb Rhieni / Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra1)-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
163,C(PRA2),Step-Parent Parental  Responsibility Agreement,HMCTS,Form,English,08/2014,c(pra2)-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
164,C(PRA2),Cytundeb Cyfrifoldeb Rhieni i Lys-riant / Step-Parent Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra2)-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
165,C(PRA3),Parental Responsibility Agreement. Section 4ZA Children Act 1989 (Acquisition of parental responsibility by second female parent),HMCTS,Form,English,08/2014,c(pra3)-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
166,C(PRA3),Cytundeb Cyfrifoldeb Rhieni / Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra3)-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
167,C1,Application for an order,HMCTS,Form,English,06/2016,c1-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
168,C1,Cais am orchymyn (Deddf Plant 1989),HMCTS,Form,Welsh,06/2016,c1-cym.pdf,PDF,Formfinder,Deddf Plant,,,,,,,,,,,,,
169,C100,"Application under the Children Act 1989 for a child arrangements, prohibited steps, specific issue section 8 order or to vary or discharge a section 8 order",HMCTS,Form,English,10/2016,c100-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
170,C100,"Cais o dan adran 8 Deddf Plant 1989 am orchymyn trefniadau plant, gorchymyn camau gwaharddedig, gorchymyn mater penodol neu i amrywio neu ddiddymu neu ofyn am ganiata&#770;d i roi gorchymyn adran 8 / Application under section 8 of the Children Act 1989 for a child arrangements, prohibited steps, specific issue order or to vary or discharge or ask permission to make a section 8 order",HMCTS,Form,Welsh / Bilingual,06/2016,c100-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
171,C11,Atodiad i gais am Orchymyn Diogelu Brys / Supplement for an application for an Emergency Protection Order,HMCTS,Form,Welsh / Bilingual,08/2004,c11-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
172,C110,Application under the Children Act 1989 for a Care or Supervision Order,HMCTS,Form,English,11/2014,c110-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
173,C110,Cais am orchymyn gofal neu oruchwylio dan Ddeddf Plant 1989 / Application under the Children Act 1989 for a care or supervision order,HMCTS,Form,Welsh / Bilingual,04/2010,c110-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
174,C110A,Application for a care or supervision order and other orders under Part 4 of the Children Act 1989 or an Emergency Protection Order under section 44 of the Children Act 1989,HMCTS,Form,English,09/2016,c110a-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
175,C110A,"Cais am orchymyn gofal neu orchymyn goruchwylio a gorchmynion eraill dan Ran 4 Deddf Plant 1989, neu Orchymyn Amddiffyn Brys dan adran 44 Deddf Plant 1989",HMCTS,Form,Welsh,11/2014,c110a-cym.pdf,PDF,Formfinder,Deddf plant,,,,,,,,,,,,,
176,C12,Supplement for an application for a Warrant to assist a person authorised by an Emergency Protection Order,HMCTS,Form,English,08/2004,c12-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
177,C12,Atodiad i gais am warant i helpu person a awdurdodir gan Orchymyn Amddiffyn Brys / Supplement for an application for a warrant to assist a person authorised by an Emergency Protection Order,HMCTS,Form,Welsh / Bilingual,08/2004,c12-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
178,C120,Witness Statement template - Child arrangements - Parental dispute,HMCTS,Form,English,11/2014,c120-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
179,C13,Supplement for an application for a Care or Supervision Order,HMCTS,Form,English,09/1999,c13-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
180,C13A,Supplement for an Application for a Special Guardianship Order,HMCTS,Form,English,04/2014,c13a-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
181,C14,Supplement for an application for authority to refuse contact with a child in care,HMCTS,Form,English,09/1999,c14-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
182,C14,Atodiad i gais am awdurdod i wrthod cyswllt â phlentyn mewn gofal / Supplement for an application for authority to refuse contact with a child in care,HMCTS,Form,Welsh / Bilingual,09/1999,c14-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
183,C15,Supplement for an application for contact with a child in care,HMCTS,Form,English,09/1999,c15-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
184,C15,Atodiad i gais am gyswllt gyda phlentyn sydd mewn gofal / Supplement for an application for contact with a child in care,HMCTS,Form,Welsh / Bilingual,09/1999,c15-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
185,C16,Supplement for an application for a Child Assessment Order,HMCTS,Form,English,09/1999,c16-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
186,C16,Atodiad i gais am Orchymyn Asesu Plentyn / Supplement for an application for a Child Assessment Order,HMCTS,Form,Welsh / Bilingual,09/1999,c16-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
187,C17,Supplement for an application for an Education Supervision Order,HMCTS,Form,English,07/2010,c17-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
188,C17,Atodiad i gais am Orchymyn Goruchwylio Addysg / Supplement for an application for an Education Supervision Order,HMCTS,Form,Welsh / Bilingual,09/1999,c17-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
189,C17A,Supplement for an application for an extension of an Education Supervision Order,HMCTS,Form,English,09/1999,c17a-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
190,C17A,Atodiad i gais am estyniad i Orchymyn Goruchwylio Addysg / Supplement for an application for an extention of an Education Supervision Order,HMCTS,Form,Welsh / Bilingual,09/1999,c17a-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
191,C18,Supplement for an application for a Recovery Order,HMCTS,Form,English,09/1999,c18-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
192,C18,Atodiad i gais am Orchymyn Adfer / Supplement for an application for a Recovery Order,HMCTS,Form,Welsh / Bilingual,09/1999,c18-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
193,C19,Application for a warrant of Assistance,HMCTS,Form,English,11/2014,c19-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
194,C19,Cais am warant cymorth,HMCTS,Form,Welsh,09/2009,c19-cym.pdf,PDF,Formfinder,Deddf Plant,,,,,,,,,,,,,
195,C1A,Allegations of harm and domestic violence (Supplemental information form),HMCTS,Form,English,01/2016,c1a-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
196,C1A,Honiadau o niwed a thrais yn y cartref (Ffurflen gwybodaeth ategol) / Allegations of harm and domestic violence (Supplemental information form),HMCTS,Form,Welsh / Bilingual,04/2011,c1a-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
197,C1A Nodiadau / C1A Notes,Nodiadau Canllaw ar gyfer Ffurflen Gwybodaeth Ychwanegol C1A / Notes for Guidance for Supplemental Information Form C1A,HMCTS,Guidance,Welsh / Bilingual,01/2005,c1a-nodiadau-c1a-notes-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
198,C1A Notes,Notes for guidance for supplemental information form C1A,HMCTS,Guidance,English,01/2005,c1a-notes-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
199,C2,"Application: For permission to start proceedings; For an order or directions in existing proceedings; To be joined as, or cease to be, a party in existing family proceedings under the Children Act 1989",HMCTS,Form,English,06/2016,c2-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
200,C2,"Cais: Am ganiatad i gychwyn achos; Am orchymyn neu gyfarwyddiadau mewn achos sydd eisoes ar waith; I ymuno fel parti, neu i roi'r gorau i fod yn barti, mewn achos teulu sydd eisoes ar waith o dan Ddeddf Plant 1989 / Application: For permission to start proceedings; For an order or directions in existing proceedings; To be joined as, or cease to be, a party in existing family proceedings under the Children Act 1989",HMCTS,Form,Welsh / Bilingual,06/2016,c2-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
201,C20,Supplement for an application for an order to hold a child in Secure Accommodation,HMCTS,Form,English,08/2016,c20-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
202,C20,Atodiad i gais am orchymyn i gadw plentyn mewn Llety Diogel,HMCTS,Form,Welsh,08/2016,c20-cym.pdf,PDF,Formfinder,Deddf plant,,,,,,,,,,,,,
203,C23,Emergency Protection Order (Section 44 Children Act 1989),HMCTS,Form,English,01/2009,c23-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
204,C3,Application for an order authorising search for taking charge of and delivery of a child,HMCTS,Form,English,09/1999,c3-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
205,C3,"Cais am orchymyn i awdurdodi chwilio am blentyn, cymryd cyfrifoldeb drosto/drosti a throsglwyddo'r plentyn i fan penodol / Application for an order authorising search for, taking charge of, and delivery of, a child",HMCTS,Form,Welsh / Bilingual,09/1999,c3-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
206,C4,Application for an order for disclosure of a child's whereabouts,HMCTS,Form,English,09/1999,c4-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
207,C4,Cais am orchymyn i ddatgelu ble mae plentyn / Application for an order for disclosure of a child's whereabouts,HMCTS,Form,Welsh / Bilingual,09/1999,c4-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
208,C5,Application concerning the registration of a child-minder or provider of day-care,HMCTS,Form,English,11/2014,c5-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
209,C5,Cais yn ymwneud a chofrestriad gwarchodwr plant neu ddarparwr gofal dydd / Application concerning the registration of a child-minder or provider of day-care,HMCTS,Form,Welsh / Bilingual,04/2011,c5-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
210,C51,Application for a Parental Order (Section 54 Human Fertilisation and Embryology Act 2008),HMCTS,Form,English,06/2016,c51-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
211,C51,Cais am Orchymyn Rhiant (Adran 54 o Ddeddf Ffrwythloni Dynol ac Embryoleg 2008) / Application for a Parental Order (Section 54 Human Fertilisation and Embryology Act 2008),HMCTS,Form,Welsh / Bilingual,06/2016,c51-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
212,C52,Acknowledgment (Section 54 Human Fertilisation and Embryology Act 2008),HMCTS,Form,English,01/2016,c52-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
213,C52,Cydnabyddiaeth Adran 54 o Ddeddf Ffrwythloni Dynol ac Embryoleg 2008 / Acknowledgment Section 54 Human Fertilisation and Embryology Act 2008,HMCTS,Form,Welsh / Bilingual,10/2012,c52-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
214,C60,Concerning judgements on parental responsibility,HMCTS,Form,English,03/2005,c60-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
215,C60,Tystysgrif y cyfeirir ati yn Erthygl 33 Rheoliad y Cyngor (CE) Rhif 1347/2000 29 Mai 2000 sy'n ymwneud â dyfarniadau ynghylch cyfrifoldeb rhieni / Certificate referred to in Article 33 of Council Regulation (EC) No. 1347/2000 of 29 May 2000 concerning judgments on parental responsibility,HMCTS,Form,Welsh / Bilingual,09/2001,c60-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
216,C61,Certificate referred to in Article 41(1) of Council Regulation (EC) No. 2201/2003 of 27 November 2003(1) concerning judgments on rights of access,HMCTS,Form,English,04/2011,c61-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
217,C62,Certificate referred to in Article 42(1) of Council Regulation (EC) No. 2201/2003 of 27 November 2003(1) concerning the return of the child,HMCTS,Form,English,04/2011,c62-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
218,C63,Application for declaration of parentage under section 55A of the Family Law Act 1986,HMCTS,Form,English,04/2017,c63-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
219,C63,Cais am ddatganiad ynghylch pwy yw rhiant person dan adran 55A Deddf Cyfraith Teulu 1986 / Application for declaration of parentage under section 55A of the Family Law Act 1986,HMCTS,Form,Welsh / Bilingual,06/2016,c63-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
220,C64,Application for declaration of legitimacy or legitimation under section 56(1)(b) and (2) of the Family Law Act 1986,HMCTS,Form,English,04/2017,c64-eng.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
221,C64,Cais am ddatganiad cyfreithustra neu gyfreithuso o dan adran 56(1)(b) a (2) o Ddeddf Cyfraith Teulu 1986 / Application For declaration of legitimacy or legitimation under section 56(1)(b) and (2) of the Family Law Act 1986,HMCTS,Form,Welsh / Bilingual,04/2011,c64-bil.pdf,PDF,Formfinder,Children Act,,,,,,,,,,,,,
