Unique Form ID,Form Reference,Form Title,Agency/Organisation,Form/Guidance/Other,Language,Doc Date,File Name,File Type,Location,Formfinder category,Downloads,Unique Downloads,References,Signature,Payment,Attachment,Owner,Processor,End User,Multiple Users on same form,Fields,Internal Logic,Dependencies
87,A63 Notes,Application for an Order to Annul a Convention Adoption or Convention Adoption Order or for an Overseas Adoption or Determination Under Section 91 to Cease to be Valid (Form A63) - Notes on Completing the Form,HMCTS,Notes,English,04/2014,a63-notes-eng.pdf,PDF,Formfinder,Adoption,NA,NA,"c(""ex50"", ""a63"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,A64,Application to receive information from court records Section 60(4) Adoption and Children Act 2002,HMCTS,Form,English,11/2014,a64-eng.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,A64,Cais i dderbyn gwybodaeth o gofnodion y llys Adran 60(4) Deddf Mabwysiadu a Phlant 2002 / Application to receive information from court records Section 60(4) Adoption and Children Act 2002,HMCTS,Form,Welsh / Bilingual,12/2005,a64-bil.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,A64A,Application to receive information from court records about a parental order,HMCTS,Form,English,11/2014,a64a-eng.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,A64A,Cais i dderbyn gwybodaeth o gofnodion y llys am orchymyn rhieni / Application to receive information from court records about a parental order,HMCTS,Form,Welsh / Bilingual,04/2010,a64a-bil.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,A65,Confidential information,HMCTS,Form,English,12/2005,a65-eng.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,A65,Gwybodaeth gyfrinachol / Confidential information,HMCTS,Form,Welsh / Bilingual,12/2005,a65-bil.pdf,PDF,Formfinder,Adoption,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,AC001 (Birmingham),Request for an adjournment (Birmingham),HMCTS,Form,English,09/2008,ac001-(birmingham)-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,"c(""ex160"", ""ac001"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,AC001 (Cardiff),Request for an adjournment (Cardiff),HMCTS,Form,English,09/2008,ac001-(cardiff)-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,"c(""ex160"", ""ac001"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,AC001 (Leeds),Request for an adjournment (Leeds),HMCTS,Form,English,04/2014,ac001-(leeds)-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,"c(""ex160"", ""ac001"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,AC001 (London),Request for an adjournment (London),HMCTS,Form,English,09/2008,ac001-(london)-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,"c(""ex160"", ""ac001"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,AC001 (Manchester),Request for an adjournment (Manchester),HMCTS,Form,English,09/2008,ac001-(manchester)-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,"c(""ex160"", ""ac001"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,AC010,Notice of Appeal to the High Court (modification/renewal of Non-Derogating Control Orders),HMCTS,Form,English,08/2016,ac010-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,AC011,Claim form (Under Section 11),HMCTS,Form,English,08/2016,ac011-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,AC013,Guidance as to how the parties should assist the Court when applications for costs are made following settlement of claims for judicial review (April 2016),HMCTS,Guidance,English,09/2016,ac013-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,AC014,Skeleton argument template,HMCTS,Form,English,08/2016,ac014-eng.doc,DOC,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,AC015,Regionalisation guidance,HMCTS,Guidance,English,08/2016,ac015-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,AC016,Appeals under Section 289 of the Town and Country Planning Act 1990. Notes for guidance for court users,HMCTS,Guidance,English,08/2016,ac016-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,AC017,Claims for planning statutory review. Notes for guidance for court users,HMCTS,Guidance,English,08/2016,ac017-eng.pdf,PDF,Formfinder,Administrative Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,ADM1,Claim form (Admiralty claim in rem),HMCTS,Form,English,02/2013,adm1-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,ADM10,Standard directions to the Admiralty Marshal,HMCTS,Form,English,03/2002,adm10-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,ADM11,Request for caution against Release,HMCTS,Form,English,03/2002,adm11-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,ADM12,Request and undertaking for release,HMCTS,Form,English,04/2017,adm12-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,ADM12A,Request for withdrawal of caution against Release,HMCTS,Form,English,03/2002,adm12a-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,ADM13,Application for judgment in default of filing an acknowledgment of service and/or defence or collision statement of case,HMCTS,Form,English,03/2002,adm13-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,adm14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,ADM14,Order for sale of a ship,HMCTS,Form,English,03/2002,adm14-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,ADM15,Claim form (Admiralty limitation claim),HMCTS,Form,English,02/2013,adm15-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,ADM15B,Notes for defendant - Admiralty limitation claim,HMCTS,Notes,English,02/2013,adm15b-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,"c(""adm16"", ""adm16a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,ADM16,Notice of Admission of right of claimant to limit liability,HMCTS,Form,English,03/2002,adm16-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,ADM16A,Defence to admiralty limitation claim,HMCTS,Form,English,03/2002,adm16a-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,ADM17,Application for restricted limitation decree,HMCTS,Form,English,03/2002,adm17-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,ADM17A,Application for general limitation decree,HMCTS,Form,English,11/2008,adm17a-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,ADM18,Restricted limitation decree,HMCTS,Form,English,03/2002,adm18-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,ADM19,General limitation decree,HMCTS,Form,English,03/2002,adm19-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,ADM1A,Claim form (Admiralty claim),HMCTS,Form,English,02/2013,adm1a-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,ADM1C,Notes for defendant on replying to an admiralty claim form,HMCTS,Notes,English,02/2013,adm1c-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,ADM1C,Nodiadau I'r diffynnydd ar ymateb i ffurflen hawlio'r Morlys / Notes for defendant on replying to an admiralty claim form,HMCTS,Notes,Welsh / Bilingual,10/2008,adm1c-bil.pdf,PDF,Formfinder,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,ADM2,Acknowledgment of Service (Admiralty claim),HMCTS,Form,English,04/2006,adm2-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,ADM2,Cydnabyddiad Cyflwyno (hawliad Morlys),HMCTS,Form,Welsh,04/2006,adm2-cym.pdf,PDF,Formfinder,Morlys,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,ADM20,Defendant's claim in a limitation claim,HMCTS,Form,English,03/2002,adm20-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,ADM21,Declaration as to inability of a defendant to file and serve statement of case under a decree of limitation,HMCTS,Form,English,03/2002,adm21-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,ADM3,Collision statement of case,HMCTS,Form,English,03/2002,adm3-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,ADM4,Application and undertaking for arrest and custody,HMCTS,Form,English,03/2002,adm4-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,ADM5,Declaration in support of applicationfor warrant of arrest,HMCTS,Form,English,03/2002,adm5-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,ADM6,Notice to Consular Officer of intention to apply for warrant of arrest,HMCTS,Form,English,03/2002,adm6-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,ADM7,Request for caution against arrest,HMCTS,Form,English,11/2008,adm7-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,ADM9,Warrant of Arrest,HMCTS,Form,English,11/2008,adm9-eng.pdf,PDF,Formfinder,Admiralty,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,Adult Deed Poll Pack,"Deed Poll pack for adults. This pack includes the following files - LOC019, LOC020, LOC021 and LOC025",HMCTS,Form,English,06/2015,adult-deed-poll-pack-eng.zip,ZIP,Formfinder,Deed Poll,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,AE Canllaw,Canllawiau i GyFLogwyr i Ddeddf Atafaelu Enillion 1971,HMCTS,Leaflet,Welsh,07/2004,ae-canllaw-cym.pdf,PDF,Formfinder,Atafaelu Enillion,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,AE Faq,Gorchmynion Atafaelu enillion gogyfer a dirwyon troseddol Peilot Cenedlaethol mis Ebrill 2004,HMCTS,Guidance,Welsh,07/2004,ae-faq-cym.pdf,PDF,Formfinder,Atafaelu Enillion,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,AJ20,Siarter Llysoedd - Y Llysoedd Sifil,HMCTS,Leaflet,Welsh,11/2006,aj20-cym.pdf,PDF,Formfinder,Siarter y llysoedd,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,AJ22,Courts charter - The Royal Courts of Justice,HMCTS,Leaflet,English,10/2008,aj22-eng.pdf,PDF,Formfinder,Courts Charter,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,AJ24,Courts charter - The Probate Service,HMCTS,Leaflet,English,11/2007,aj24-eng.pdf,PDF,Formfinder,Courts Charter,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,AJ24,Siarter Llysoedd - Y Gwasanaeth Profiant,HMCTS,Leaflet,Welsh,11/2007,aj24-cym.pdf,PDF,Formfinder,Siarter y llysoedd,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,AJ25,Siarter Llysoedd - Llysoedd Teulu,HMCTS,Leaflet,Welsh,12/2006,aj25-cym.pdf,PDF,Formfinder,Siarter y llysoedd,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,AJ26,Courts charter - Magistrates' Courts,HMCTS,Leaflet,English,11/2006,aj26-eng.pdf,PDF,Formfinder,Courts Charter,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,AJ26,Siarter Llysoedd - Y Llys Ynadon,HMCTS,Leaflet,Welsh,11/2006,aj26-cym.pdf,PDF,Formfinder,Siarter y llysoedd,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Allowances,Allowances,HMCTS,Leaflet,English,05/2011,allowances-eng.pdf,PDF,Formfinder,Jury Service,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,Application for anonymity (IAT),Application for anonymity (IAT),HMCTS,Form,English,08/2012,application-for-anonymity-(iat)-eng.doc,DOC,Formfinder,Immigration and Asylum Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,Application for anonymity (UTIAC),Application for anonymity (UTIAC),HMCTS,Form,English,12/2010,application-for-anonymity-(utiac)-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,Application for anonymity (UTIAC),Application for anonymity (UTIAC),HMCTS,Form,English,12/2010,application-for-anonymity-(utiac)-eng.doc,DOC,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,Application for anonymity notes (IAT),Application for anonymity guidance notes (IAT),HMCTS,Guidance,English,08/2012,application-for-anonymity-notes-(iat)-eng.pdf,PDF,Formfinder,Immigration and Asylum Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,Application for anonymity notes (UTIAC),Application for anonymity - Guidance Notes (UTIAC),HMCTS,Guidance,English,11/2013,application-for-anonymity-notes-(utiac)-eng.pdf,PDF,Formfinder,Immigration and Asylum Chamber (Upper Tribunal),NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,Attachment of Earnings Orders for criminal fines National Pilot April 2004,Attachment of Earnings Orders for criminal fines national pilot (April 2004),HMCTS,Leaflet,English,06/2004,attachment-of-earnings-orders-for-criminal-fines-national-pilot-april-2004-eng.pdf,PDF,Formfinder,County Court,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,B1,Application to be released on bail,HMCTS,Form,English,10/2014,b1-eng.doc,DOC,Formfinder,Immigration and Asylum Tribunal,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,Bank 1,Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable immediately,HMCTS,Form,English,04/2017,bank-1-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,Bank 2,Creditor's bankruptcy petition on failure to comply with a statutory demand for a liquidated sum payable at a future date,HMCTS,Form,English,04/2017,bank-2-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,Bank 3,Creditor's bankruptcy petition where execution or other process on a judgment has been returned in whole or part,HMCTS,Form,English,04/2017,bank-3-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,Bank 4,Bankruptcy petition for default in connection with voluntary arrangement,HMCTS,Form,English,04/2017,bank-4-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,Bank 5,Verification of the petition,HMCTS,Form,English,04/2017,bank-5-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,Bank 6,Debtor's notice of opposition to petition,HMCTS,Form,English,04/2017,bank-6-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,Bank 7,Notice of persons intending to appear,HMCTS,Form,English,04/2017,bank-7-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,Bank 8,List of appearances,HMCTS,Form,English,04/2017,bank-8-eng.doc,DOC,Formfinder,Bankruptcy and Insolvency,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,Bill of costs (SCCO),Information for clients enquiring about how to have their solicitor's bill of costs assessed - Senior Courts Costs Office,HMCTS,Leaflet,English,06/2012,bill-of-costs-(scco)-eng.pdf,PDF,Formfinder,Court Costs - Other,NA,NA,"c(""scco"", ""n258c"", ""n210"", ""n208"", ""ex340"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,C(PRA1),Parental Responsibility Agreement,HMCTS,Form,English,08/2014,c(pra1)-eng.pdf,PDF,Formfinder,Children Act,NA,NA,c(pra1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,C(PRA1),Cytundeb Cyfrifoldeb Rhieni / Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra1)-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,C(PRA2),Step-Parent Parental  Responsibility Agreement,HMCTS,Form,English,08/2014,c(pra2)-eng.pdf,PDF,Formfinder,Children Act,NA,NA,c(pra2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,C(PRA2),Cytundeb Cyfrifoldeb Rhieni i Lys-riant / Step-Parent Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra2)-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,C(PRA3),Parental Responsibility Agreement. Section 4ZA Children Act 1989 (Acquisition of parental responsibility by second female parent),HMCTS,Form,English,08/2014,c(pra3)-eng.pdf,PDF,Formfinder,Children Act,NA,NA,c(pra3),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,C(PRA3),Cytundeb Cyfrifoldeb Rhieni / Parental Responsibility Agreement,HMCTS,Form,Welsh / Bilingual,08/2014,c(pra3)-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,C1,Application for an order,HMCTS,Form,English,06/2016,c1-eng.pdf,PDF,Formfinder,Children Act,NA,NA,"c(""fm1"", ""cb1"", ""c100"", ""c79"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,C1,Cais am orchymyn (Deddf Plant 1989),HMCTS,Form,Welsh,06/2016,c1-cym.pdf,PDF,Formfinder,Deddf Plant,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,C100,"Application under the Children Act 1989 for a child arrangements, prohibited steps, specific issue section 8 order or to vary or discharge a section 8 order",HMCTS,Form,English,10/2016,c100-eng.pdf,PDF,Formfinder,Children Act,NA,NA,"c(""ex50"", ""cb7"", ""cb1"", ""c79"", ""c1a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,C100,"Cais o dan adran 8 Deddf Plant 1989 am orchymyn trefniadau plant, gorchymyn camau gwaharddedig, gorchymyn mater penodol neu i amrywio neu ddiddymu neu ofyn am ganiata&#770;d i roi gorchymyn adran 8 / Application under section 8 of the Children Act 1989 for a child arrangements, prohibited steps, specific issue order or to vary or discharge or ask permission to make a section 8 order",HMCTS,Form,Welsh / Bilingual,06/2016,c100-bil.pdf,PDF,Formfinder,Children Act,NA,NA,"c(""ex50"", ""cb7"", ""cb1"", ""c79"", ""c1a"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,C11,Atodiad i gais am Orchymyn Diogelu Brys / Supplement for an application for an Emergency Protection Order,HMCTS,Form,Welsh / Bilingual,08/2004,c11-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,C110,Application under the Children Act 1989 for a Care or Supervision Order,HMCTS,Form,English,11/2014,c110-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,C110,Cais am orchymyn gofal neu oruchwylio dan Ddeddf Plant 1989 / Application under the Children Act 1989 for a care or supervision order,HMCTS,Form,Welsh / Bilingual,04/2010,c110-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,C110A,Application for a care or supervision order and other orders under Part 4 of the Children Act 1989 or an Emergency Protection Order under section 44 of the Children Act 1989,HMCTS,Form,English,09/2016,c110a-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,C110A,"Cais am orchymyn gofal neu orchymyn goruchwylio a gorchmynion eraill dan Ran 4 Deddf Plant 1989, neu Orchymyn Amddiffyn Brys dan adran 44 Deddf Plant 1989",HMCTS,Form,Welsh,11/2014,c110a-cym.pdf,PDF,Formfinder,Deddf plant,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,C12,Supplement for an application for a Warrant to assist a person authorised by an Emergency Protection Order,HMCTS,Form,English,08/2004,c12-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,C12,Atodiad i gais am warant i helpu person a awdurdodir gan Orchymyn Amddiffyn Brys / Supplement for an application for a warrant to assist a person authorised by an Emergency Protection Order,HMCTS,Form,Welsh / Bilingual,08/2004,c12-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,C120,Witness Statement template - Child arrangements - Parental dispute,HMCTS,Form,English,11/2014,c120-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,C13,Supplement for an application for a Care or Supervision Order,HMCTS,Form,English,09/1999,c13-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,C13A,Supplement for an Application for a Special Guardianship Order,HMCTS,Form,English,04/2014,c13a-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,C14,Supplement for an application for authority to refuse contact with a child in care,HMCTS,Form,English,09/1999,c14-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,C14,Atodiad i gais am awdurdod i wrthod cyswllt â phlentyn mewn gofal / Supplement for an application for authority to refuse contact with a child in care,HMCTS,Form,Welsh / Bilingual,09/1999,c14-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,C15,Supplement for an application for contact with a child in care,HMCTS,Form,English,09/1999,c15-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,C15,Atodiad i gais am gyswllt gyda phlentyn sydd mewn gofal / Supplement for an application for contact with a child in care,HMCTS,Form,Welsh / Bilingual,09/1999,c15-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,C16,Supplement for an application for a Child Assessment Order,HMCTS,Form,English,09/1999,c16-eng.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,C16,Atodiad i gais am Orchymyn Asesu Plentyn / Supplement for an application for a Child Assessment Order,HMCTS,Form,Welsh / Bilingual,09/1999,c16-bil.pdf,PDF,Formfinder,Children Act,NA,NA,none detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
